%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=521288629, 2018/02/22 2:21:47.35)
11 155 2.143477e+01 1.075410e+00 9.831120e-02 9.831120e-02 9.878993e-02 9.913872e-02 9.929334e-02 9.747833e-01 9.749518e-01 9.754761e-01 9.759584e-01 9.764126e-01 9.773684e-01 9.774359e-01 9.784816e-01 9.788169e-01 9.797392e-01 9.813400e-01 9.816016e-01 9.822852e-01 9.836051e-01 9.853636e-01 9.864469e-01 9.884306e-01 9.906715e-01 9.928407e-01 9.931079e-01 9.939444e-01 9.961114e-01 9.969159e-01 9.993922e-01 1.002176e+00 1.004307e+00 1.013227e+00 1.021133e+00 1.024410e+00 1.033076e+00 1.040459e+00 1.075410e+00 
12 169 2.113025e+01 1.082192e+00 9.817530e-02 9.817530e-02 9.872901e-02 9.913702e-02 9.923256e-02 9.728771e-01 9.734489e-01 9.735296e-01 9.741781e-01 9.746260e-01 9.757603e-01 9.759692e-01 9.766055e-01 9.776041e-01 9.786095e-01 9.801426e-01 9.804471e-01 9.818403e-01 9.821997e-01 9.842994e-01 9.862610e-01 9.876460e-01 9.902854e-01 9.917585e-01 9.930497e-01 9.939757e-01 9.959422e-01 9.961479e-01 1.000824e+00 1.002557e+00 1.002691e+00 1.011899e+00 1.020763e+00 1.024794e+00 1.037763e+00 1.045051e+00 1.082192e+00 
13 183 2.065970e+01 1.084415e+00 9.799545e-02 9.799545e-02 9.864965e-02 9.906345e-02 9.941243e-02 9.709939e-01 9.712539e-01 9.722162e-01 9.725281e-01 9.733100e-01 9.741720e-01 9.744025e-01 9.763455e-01 9.772915e-01 9.781815e-01 9.784452e-01 9.800853e-01 9.804872e-01 9.812166e-01 9.836252e-01 9.850370e-01 9.868387e-01 9.905723e-01 9.919852e-01 9.930059e-01 9.948092e-01 9.972233e-01 9.974111e-01 9.998965e-01 1.003728e+00 1.004479e+00 1.014727e+00 1.021418e+00 1.025413e+00 1.038292e+00 1.045030e+00 1.084415e+00 
14 197 2.052564e+01 1.086221e+00 9.784677e-02 9.784677e-02 9.858497e-02 9.909385e-02 9.940676e-02 9.694011e-01 9.696497e-01 9.701010e-01 9.713752e-01 9.717251e-01 9.730371e-01 9.739151e-01 9.742467e-01 9.758388e-01 9.777134e-01 9.782431e-01 9.787578e-01 9.788561e-01 9.808081e-01 9.826152e-01 9.839610e-01 9.861716e-01 9.896742e-01 9.909954e-01 9.921539e-01 9.937865e-01 9.967090e-01 9.976927e-01 1.001920e+00 1.002711e+00 1.005773e+00 1.015152e+00 1.023418e+00 1.028993e+00 1.042966e+00 1.045437e+00 1.086221e+00 
15 211 2.019641e+01 1.090637e+00 9.771334e-02 9.771334e-02 9.838942e-02 9.891259e-02 9.921412e-02 9.674494e-01 9.677595e-01 9.687339e-01 9.694011e-01 9.702410e-01 9.719179e-01 9.722969e-01 9.734833e-01 9.745020e-01 9.759932e-01 9.764304e-01 9.771538e-01 9.787269e-01 9.796964e-01 9.818463e-01 9.836189e-01 9.848021e-01 9.885594e-01 9.903924e-01 9.922834e-01 9.931001e-01 9.956690e-01 9.969447e-01 1.000529e+00 1.000774e+00 1.005953e+00 1.013868e+00 1.021566e+00 1.032225e+00 1.040947e+00 1.050457e+00 1.090637e+00 
16 225 1.987993e+01 1.097493e+00 9.755835e-02 9.755835e-02 9.835663e-02 9.878380e-02 9.908506e-02 9.654877e-01 9.661998e-01 9.669237e-01 9.679704e-01 9.682969e-01 9.702947e-01 9.709161e-01 9.720962e-01 9.732148e-01 9.744030e-01 9.753777e-01 9.767146e-01 9.773883e-01 9.791279e-01 9.804099e-01 9.823920e-01 9.834593e-01 9.865615e-01 9.896845e-01 9.916907e-01 9.930267e-01 9.937704e-01 9.959255e-01 9.987429e-01 1.000418e+00 1.006190e+00 1.013354e+00 1.022187e+00 1.031387e+00 1.039849e+00 1.053891e+00 1.097493e+00 
17 239 1.961957e+01 1.104590e+00 9.746592e-02 9.746592e-02 9.836315e-02 9.899787e-02 9.958769e-02 9.639150e-01 9.645008e-01 9.649554e-01 9.662196e-01 9.680793e-01 9.692608e-01 9.693839e-01 9.706039e-01 9.726349e-01 9.731210e-01 9.748269e-01 9.750561e-01 9.768167e-01 9.775538e-01 9.793143e-01 9.819408e-01 9.829849e-01 9.848608e-01 9.890585e-01 9.914831e-01 9.920477e-01 9.938859e-01 9.962459e-01 9.985127e-01 9.995021e-01 1.005780e+00 1.012006e+00 1.021456e+00 1.029605e+00 1.040012e+00 1.054566e+00 1.104590e+00 
18 253 1.894707e+01 1.111717e+00 9.734025e-02 9.734025e-02 9.828793e-02 9.887718e-02 9.938681e-02 9.623140e-01 9.625318e-01 9.630957e-01 9.642935e-01 9.662552e-01 9.672988e-01 9.681714e-01 9.693005e-01 9.707925e-01 9.716291e-01 9.730148e-01 9.733288e-01 9.755986e-01 9.774557e-01 9.788069e-01 9.807984e-01 9.836166e-01 9.857930e-01 9.882007e-01 9.896315e-01 9.898842e-01 9.944786e-01 9.963126e-01 1.000050e+00 1.001328e+00 1.007794e+00 1.010434e+00 1.021378e+00 1.028550e+00 1.038499e+00 1.054965e+00 1.111717e+00 
19 267 1.833132e+01 1.112928e+00 9.732168e-02 9.732168e-02 9.819759e-02 9.871074e-02 9.931937e-02 9.602957e-01 9.613253e-01 9.617047e-01 9.627572e-01 9.641650e-01 9.651707e-01 9.667156e-01 9.680547e-01 9.696819e-01 9.705517e-01 9.717113e-01 9.736725e-01 9.745743e-01 9.772797e-01 9.784309e-01 9.793177e-01 9.825945e-01 9.845511e-01 9.867056e-01 9.880599e-01 9.901504e-01 9.941866e-01 9.985509e-01 9.991797e-01 1.000936e+00 1.008739e+00 1.010529e+00 1.023609e+00 1.028951e+00 1.039882e+00 1.054351e+00 1.112928e+00 
20 281 1.777126e+01 1.114410e+00 9.714510e-02 9.714510e-02 9.802918e-02 9.865797e-02 9.927062e-02 9.585429e-01 9.601406e-01 9.606060e-01 9.612877e-01 9.633080e-01 9.646293e-01 9.657680e-01 9.674907e-01 9.681517e-01 9.698151e-01 9.708967e-01 9.728895e-01 9.739198e-01 9.758489e-01 9.769413e-01 9.802939e-01 9.811475e-01 9.846117e-01 9.868604e-01 9.886888e-01 9.916934e-01 9.922072e-01 9.976932e-01 9.993492e-01 1.000633e+00 1.007266e+00 1.011611e+00 1.023521e+00 1.028955e+00 1.042596e+00 1.053706e+00 1.114410e+00 
21 295 1.717852e+01 1.116397e+00 9.703418e-02 9.703418e-02 9.790496e-02 9.854170e-02 9.906363e-02 9.565908e-01 9.585016e-01 9.593957e-01 9.608926e-01 9.611719e-01 9.636893e-01 9.648955e-01 9.655024e-01 9.674056e-01 9.679725e-01 9.694546e-01 9.714944e-01 9.727077e-01 9.739186e-01 9.764696e-01 9.792771e-01 9.794294e-01 9.842348e-01 9.853167e-01 9.880041e-01 9.917936e-01 9.933717e-01 9.969474e-01 9.990669e-01 9.999668e-01 1.007600e+00 1.011125e+00 1.023510e+00 1.028115e+00 1.047644e+00 1.055024e+00 1.116397e+00 
22 309 1.660056e+01 1.119169e+00 9.686394e-02 9.686394e-02 9.773143e-02 9.859378e-02 9.928657e-02 9.548003e-01 9.565375e-01 9.574004e-01 9.594346e-01 9.601821e-01 9.619613e-01 9.632113e-01 9.648593e-01 9.664708e-01 9.678591e-01 9.703173e-01 9.709170e-01 9.732239e-01 9.757088e-01 9.775703e-01 9.788922e-01 9.820583e-01 9.828716e-01 9.855988e-01 9.866539e-01 9.919723e-01 9.949524e-01 9.968684e-01 9.992945e-01 1.000571e+00 1.009268e+00 1.011355e+00 1.022228e+00 1.026749e+00 1.048349e+00 1.054324e+00 1.119169e+00 
23 323 1.610670e+01 1.119325e+00 9.696468e-02 9.696468e-02 9.751930e-02 9.870324e-02 9.924789e-02 9.531746e-01 9.553122e-01 9.563385e-01 9.574936e-01 9.588269e-01 9.606436e-01 9.630116e-01 9.632504e-01 9.658660e-01 9.673878e-01 9.684774e-01 9.691365e-01 9.717720e-01 9.754793e-01 9.766769e-01 9.780785e-01 9.807808e-01 9.836489e-01 9.849246e-01 9.858173e-01 9.915357e-01 9.935461e-01 9.968321e-01 9.984791e-01 1.001474e+00 1.008755e+00 1.010587e+00 1.021196e+00 1.031473e+00 1.048420e+00 1.054116e+00 1.119325e+00 
24 337 1.552625e+01 1.120229e+00 9.683634e-02 9.683634e-02 9.743446e-02 9.872627e-02 9.912963e-02 9.512528e-01 9.535466e-01 9.547436e-01 9.577974e-01 9.579271e-01 9.603463e-01 9.615992e-01 9.623360e-01 9.646569e-01 9.662466e-01 9.669100e-01 9.687168e-01 9.721262e-01 9.736119e-01 9.748131e-01 9.764036e-01 9.794473e-01 9.818240e-01 9.841851e-01 9.889185e-01 9.909296e-01 9.923201e-01 9.957155e-01 9.983837e-01 1.001219e+00 1.007698e+00 1.010631e+00 1.022674e+00 1.031354e+00 1.047616e+00 1.054753e+00 1.120229e+00 
25 351 1.473456e+01 1.119539e+00 9.673697e-02 9.673697e-02 9.736041e-02 9.862778e-02 9.917028e-02 9.497428e-01 9.518909e-01 9.525613e-01 9.558891e-01 9.565360e-01 9.589770e-01 9.609596e-01 9.632504e-01 9.638144e-01 9.655019e-01 9.667943e-01 9.672401e-01 9.704013e-01 9.729552e-01 9.733293e-01 9.770266e-01 9.778785e-01 9.799734e-01 9.835075e-01 9.875994e-01 9.904751e-01 9.914049e-01 9.938948e-01 9.988578e-01 1.001420e+00 1.007915e+00 1.010379e+00 1.021655e+00 1.032529e+00 1.047177e+00 1.059365e+00 1.119539e+00 
26 365 1.400321e+01 1.119871e+00 9.656701e-02 9.656701e-02 9.724441e-02 9.846921e-02 9.908063e-02 9.490394e-01 9.504001e-01 9.507241e-01 9.546533e-01 9.554156e-01 9.569177e-01 9.593483e-01 9.615705e-01 9.632123e-01 9.641858e-01 9.662356e-01 9.675556e-01 9.688168e-01 9.717546e-01 9.725354e-01 9.753445e-01 9.777250e-01 9.820248e-01 9.829762e-01 9.855375e-01 9.888607e-01 9.918665e-01 9.964095e-01 9.993274e-01 1.000586e+00 1.006844e+00 1.012701e+00 1.021425e+00 1.031053e+00 1.046209e+00 1.060227e+00 1.119871e+00 
27 379 1.370422e+01 1.119481e+00 9.645215e-02 9.645215e-02 9.717908e-02 9.846192e-02 9.905278e-02 9.471827e-01 9.493707e-01 9.498061e-01 9.532407e-01 9.547628e-01 9.562526e-01 9.581261e-01 9.603821e-01 9.614190e-01 9.624096e-01 9.653653e-01 9.658729e-01 9.678440e-01 9.699461e-01 9.709773e-01 9.734294e-01 9.794610e-01 9.815958e-01 9.844585e-01 9.845978e-01 9.875694e-01 9.922020e-01 9.984327e-01 9.994201e-01 1.005155e+00 1.006026e+00 1.011131e+00 1.027119e+00 1.031326e+00 1.045551e+00 1.061267e+00 1.119481e+00 
28 393 1.360018e+01 1.120142e+00 9.627748e-02 9.627748e-02 9.714965e-02 9.836770e-02 9.922403e-02 9.461222e-01 9.480721e-01 9.491674e-01 9.513266e-01 9.533607e-01 9.558876e-01 9.575499e-01 9.587541e-01 9.603000e-01 9.612994e-01 9.636642e-01 9.650161e-01 9.674890e-01 9.684624e-01 9.716291e-01 9.726947e-01 9.790925e-01 9.807699e-01 9.826777e-01 9.847433e-01 9.888032e-01 9.927977e-01 9.969448e-01 9.991449e-01 1.005061e+00 1.009072e+00 1.013110e+00 1.029947e+00 1.039626e+00 1.044573e+00 1.059593e+00 1.120142e+00 
29 407 1.351881e+01 1.121575e+00 9.615429e-02 9.615429e-02 9.695944e-02 9.825173e-02 9.909135e-02 9.448156e-01 9.465974e-01 9.490997e-01 9.510902e-01 9.518661e-01 9.543456e-01 9.566433e-01 9.572435e-01 9.587187e-01 9.597166e-01 9.637866e-01 9.646616e-01 9.665587e-01 9.670669e-01 9.705489e-01 9.730277e-01 9.784848e-01 9.795446e-01 9.817051e-01 9.826345e-01 9.879901e-01 9.909026e-01 9.951879e-01 9.986393e-01 1.004436e+00 1.007407e+00 1.014828e+00 1.030768e+00 1.042289e+00 1.046379e+00 1.059680e+00 1.121575e+00 
30 421 1.351026e+01 1.127503e+00 9.602047e-02 9.602047e-02 9.682915e-02 9.806911e-02 9.958044e-02 9.440213e-01 9.456903e-01 9.476959e-01 9.492276e-01 9.503724e-01 9.522800e-01 9.551780e-01 9.574951e-01 9.576485e-01 9.584135e-01 9.637298e-01 9.650024e-01 9.652414e-01 9.688110e-01 9.701706e-01 9.733414e-01 9.764238e-01 9.787934e-01 9.806655e-01 9.844840e-01 9.883998e-01 9.903684e-01 9.945768e-01 9.974110e-01 1.003859e+00 1.007986e+00 1.014001e+00 1.029164e+00 1.041574e+00 1.051854e+00 1.061585e+00 1.127503e+00 
31 435 1.376309e+01 1.133748e+00 9.586729e-02 9.586729e-02 9.675119e-02 9.795264e-02 9.989710e-02 9.421668e-01 9.450312e-01 9.465547e-01 9.471761e-01 9.486407e-01 9.512149e-01 9.535832e-01 9.560641e-01 9.567117e-01 9.596356e-01 9.633043e-01 9.638560e-01 9.658553e-01 9.680848e-01 9.720393e-01 9.738852e-01 9.764039e-01 9.784248e-01 9.804346e-01 9.842547e-01 9.879683e-01 9.891482e-01 9.952792e-01 9.967637e-01 1.005292e+00 1.006048e+00 1.012484e+00 1.029540e+00 1.041974e+00 1.053598e+00 1.067310e+00 1.133748e+00 
32 449 1.409950e+01 1.139268e+00 9.583759e-02 9.583759e-02 9.693405e-02 9.786252e-02 9.997842e-02 9.411573e-01 9.434618e-01 9.446416e-01 9.456605e-01 9.474386e-01 9.495399e-01 9.517937e-01 9.553406e-01 9.577579e-01 9.607755e-01 9.614672e-01 9.637888e-01 9.665793e-01 9.673943e-01 9.714496e-01 9.742796e-01 9.770020e-01 9.800162e-01 9.812572e-01 9.843457e-01 9.865603e-01 9.886086e-01 9.935240e-01 9.989601e-01 1.003778e+00 1.009863e+00 1.013316e+00 1.029764e+00 1.040113e+00 1.054985e+00 1.078050e+00 1.139268e+00 
33 463 1.442259e+01 1.147527e+00 9.591935e-02 9.591935e-02 9.695950e-02 9.794259e-02 1.000159e-01 9.400318e-01 9.418024e-01 9.430787e-01 9.454231e-01 9.467158e-01 9.505422e-01 9.518343e-01 9.546657e-01 9.563737e-01 9.590895e-01 9.611653e-01 9.621177e-01 9.652078e-01 9.660453e-01 9.697521e-01 9.726007e-01 9.766828e-01 9.794719e-01 9.812986e-01 9.831042e-01 9.860685e-01 9.877767e-01 9.928005e-01 9.993446e-01 1.002483e+00 1.008409e+00 1.014777e+00 1.028676e+00 1.045327e+00 1.054304e+00 1.091498e+00 1.147527e+00 
34 477 1.457128e+01 1.155030e+00 9.579878e-02 9.579878e-02 9.701640e-02 9.782590e-02 1.004757e-01 9.380095e-01 9.405940e-01 9.423355e-01 9.442230e-01 9.464513e-01 9.497550e-01 9.503464e-01 9.533310e-01 9.560636e-01 9.581552e-01 9.595844e-01 9.630684e-01 9.636918e-01 9.655833e-01 9.681562e-01 9.706779e-01 9.754709e-01 9.791891e-01 9.815978e-01 9.832286e-01 9.844740e-01 9.892070e-01 9.926357e-01 9.997409e-01 1.001781e+00 1.006870e+00 1.014605e+00 1.027293e+00 1.046909e+00 1.053247e+00 1.094902e+00 1.155030e+00 
35 491 1.462933e+01 1.162638e+00 9.582735e-02 9.582735e-02 9.703963e-02 9.767750e-02 1.007497e-01 9.361826e-01 9.388850e-01 9.410933e-01 9.430979e-01 9.467700e-01 9.485892e-01 9.505772e-01 9.523548e-01 9.555042e-01 9.568354e-01 9.585341e-01 9.611995e-01 9.629411e-01 9.652509e-01 9.673408e-01 9.699589e-01 9.738827e-01 9.788709e-01 9.806275e-01 9.818823e-01 9.831047e-01 9.892721e-01 9.937145e-01 9.974936e-01 1.001427e+00 1.005288e+00 1.013222e+00 1.033689e+00 1.047769e+00 1.051641e+00 1.101205e+00 1.162638e+00 
36 505 1.452617e+01 1.167861e+00 9.579323e-02 9.579323e-02 9.706956e-02 9.767592e-02 1.009574e-01 9.345488e-01 9.385797e-01 9.407088e-01 9.415238e-01 9.456790e-01 9.475691e-01 9.494988e-01 9.508215e-01 9.540665e-01 9.554658e-01 9.571395e-01 9.593204e-01 9.626560e-01 9.650932e-01 9.674666e-01 9.684499e-01 9.733436e-01 9.787520e-01 9.797441e-01 9.803392e-01 9.834871e-01 9.878299e-01 9.964126e-01 1.000711e+00 1.001563e+00 1.008781e+00 1.015613e+00 1.039096e+00 1.048755e+00 1.055423e+00 1.101282e+00 1.167861e+00 
37 519 1.459341e+01 1.172996e+00 9.580102e-02 9.580102e-02 9.694362e-02 9.752138e-02 1.015052e-01 9.342821e-01 9.376073e-01 9.393401e-01 9.404928e-01 9.437434e-01 9.460300e-01 9.476310e-01 9.502377e-01 9.525296e-01 9.537740e-01 9.560079e-01 9.588765e-01 9.611434e-01 9.634584e-01 9.667737e-01 9.678601e-01 9.717291e-01 9.774930e-01 9.801985e-01 9.811663e-01 9.853517e-01 9.886576e-01 9.960745e-01 9.996547e-01 1.002867e+00 1.009512e+00 1.019311e+00 1.040581e+00 1.047494e+00 1.055360e+00 1.103561e+00 1.172996e+00 
38 533 1.455773e+01 1.175237e+00 9.564713e-02 9.564713e-02 9.689799e-02 9.753357e-02 1.018393e-01 9.325833e-01 9.368977e-01 9.382796e-01 9.401764e-01 9.424473e-01 9.454436e-01 9.475550e-01 9.502945e-01 9.510702e-01 9.521786e-01 9.542518e-01 9.571827e-01 9.596881e-01 9.643259e-01 9.657066e-01 9.669991e-01 9.715941e-01 9.773708e-01 9.794475e-01 9.804197e-01 9.842531e-01 9.884144e-01 9.945210e-01 9.992840e-01 1.005624e+00 1.008866e+00 1.020547e+00 1.040081e+00 1.052033e+00 1.056879e+00 1.102584e+00 1.175237e+00 
39 547 1.461924e+01 1.176729e+00 9.562124e-02 9.562124e-02 9.679232e-02 9.738154e-02 1.019352e-01 9.316702e-01 9.356471e-01 9.378863e-01 9.405491e-01 9.415710e-01 9.450116e-01 9.469550e-01 9.488782e-01 9.504532e-01 9.524800e-01 9.555279e-01 9.561945e-01 9.581410e-01 9.636892e-01 9.644026e-01 9.661009e-01 9.708297e-01 9.762951e-01 9.788934e-01 9.820133e-01 9.833261e-01 9.878251e-01 9.951414e-01 1.000513e+00 1.007300e+00 1.007622e+00 1.022654e+00 1.038798e+00 1.055659e+00 1.059005e+00 1.101670e+00 1.176729e+00 
40 561 1.428643e+01 1.177110e+00 9.552229e-02 9.552229e-02 9.670366e-02 9.730446e-02 1.025641e-01 9.320101e-01 9.339088e-01 9.364994e-01 9.389212e-01 9.417318e-01 9.432553e-01 9.451183e-01 9.478283e-01 9.491056e-01 9.509739e-01 9.542154e-01 9.558075e-01 9.564309e-01 9.625042e-01 9.637538e-01 9.647425e-01 9.693072e-01 9.742670e-01 9.794657e-01 9.811134e-01 9.842003e-01 9.867932e-01 9.939803e-01 1.000375e+00 1.007254e+00 1.007796e+00 1.023232e+00 1.038165e+00 1.057659e+00 1.061366e+00 1.102099e+00 1.177110e+00 
41 575 1.406370e+01 1.178015e+00 9.535849e-02 9.535849e-02 9.660983e-02 9.751161e-02 1.024084e-01 9.311616e-01 9.324470e-01 9.354773e-01 9.371583e-01 9.404676e-01 9.423475e-01 9.434037e-01 9.472393e-01 9.484982e-01 9.492071e-01 9.520437e-01 9.550284e-01 9.602407e-01 9.618592e-01 9.629216e-01 9.638397e-01 9.686462e-01 9.737307e-01 9.785151e-01 9.797474e-01 9.833168e-01 9.861643e-01 9.930339e-01 9.988168e-01 1.006600e+00 1.008951e+00 1.024008e+00 1.036339e+00 1.059140e+00 1.064368e+00 1.100656e+00 1.178015e+00 
42 589 1.392013e+01 1.177635e+00 9.521410e-02 9.521410e-02 9.644852e-02 9.751471e-02 1.023076e-01 9.298169e-01 9.308901e-01 9.352108e-01 9.356630e-01 9.388539e-01 9.418558e-01 9.422350e-01 9.454656e-01 9.468312e-01 9.473986e-01 9.512854e-01 9.536134e-01 9.597385e-01 9.604806e-01 9.624978e-01 9.661295e-01 9.681676e-01 9.715555e-01 9.772918e-01 9.813088e-01 9.823158e-01 9.848852e-01 9.927868e-01 9.988105e-01 1.004579e+00 1.009193e+00 1.027776e+00 1.036204e+00 1.064383e+00 1.067755e+00 1.099227e+00 1.177635e+00 
43 603 1.380015e+01 1.175600e+00 9.521576e-02 9.521576e-02 9.649724e-02 9.751113e-02 1.021130e-01 9.289364e-01 9.293293e-01 9.343197e-01 9.359904e-01 9.376893e-01 9.408970e-01 9.420951e-01 9.451094e-01 9.460410e-01 9.482183e-01 9.503326e-01 9.534988e-01 9.592867e-01 9.609105e-01 9.624037e-01 9.655738e-01 9.684514e-01 9.699744e-01 9.776152e-01 9.805171e-01 9.811096e-01 9.864907e-01 9.917144e-01 9.983295e-01 1.003324e+00 1.010421e+00 1.028568e+00 1.036194e+00 1.064919e+00 1.081639e+00 1.099123e+00 1.175600e+00 
